[ 0.58527295  0.41472705] 0.0
[ 0.40336466  0.59663534] 1.0
[ 0.40329386  0.59670614] 1.0
[ 0.68009835  0.31990165] 0.0
[ 0.71807155  0.28192845] 1.0
[ 0.43054737  0.56945263] 1.0
[ 0.40791537  0.59208463] 0.0
[ 0.53228418  0.46771582] 0.0
[ 0.59301164  0.40698836] 0.0
[ 0.41648114  0.58351886] 0.0
[ 0.67727384  0.32272616] 0.0
[ 0.40632227  0.59367773] 0.0
[ 0.39106546  0.60893454] 1.0
[ 0.66122936  0.33877064] 1.0
[ 0.64438193  0.35561807] 1.0
[ 0.40578499  0.59421501] 1.0
[ 0.69575561  0.30424439] 1.0
[ 0.38892525  0.61107475] 1.0
[ 0.56636705  0.43363295] 1.0
[ 0.59152792  0.40847208] 0.0
[ 0.56455444  0.43544556] 0.0
[ 0.5993655  0.4006345] 1.0
[ 0.62389302  0.37610698] 0.0
[ 0.38885533  0.61114467] 0.0
[ 0.42859968  0.57140032] 1.0
[ 0.4755676  0.5244324] 0.0
[ 0.6869389  0.3130611] 0.0
[ 0.40433624  0.59566376] 0.0
[ 0.41793251  0.58206749] 1.0
[ 0.39678621  0.60321379] 1.0
[ 0.39933461  0.60066539] 1.0
[ 0.68100454  0.31899546] 1.0
[ 0.67200576  0.32799424] 1.0
[ 0.68870706  0.31129294] 0.0
[ 0.67300693  0.32699307] 0.0
[ 0.47854866  0.52145134] 1.0
[ 0.66341586  0.33658414] 0.0
[ 0.5591989  0.4408011] 0.0
[ 0.5238334  0.4761666] 1.0
[ 0.40925628  0.59074372] 1.0
[ 0.6495982  0.3504018] 1.0
[ 0.48794637  0.51205363] 0.0
[ 0.64995117  0.35004883] 0.0
[ 0.60106789  0.39893211] 0.0
[ 0.4326338  0.5673662] 1.0
[ 0.48112579  0.51887421] 1.0
[ 0.431221  0.568779] 1.0
[ 0.64369009  0.35630991] 0.0
[ 0.4722948  0.5277052] 0.0
[ 0.64868175  0.35131825] 0.0
[ 0.48422494  0.51577506] 0.0
[ 0.43699627  0.56300373] 1.0
[ 0.67569023  0.32430977] 0.0
[ 0.62628085  0.37371915] 1.0
[ 0.61595626  0.38404374] 0.0
[ 0.63038267  0.36961733] 0.0
[ 0.65696034  0.34303966] 0.0
[ 0.66769571  0.33230429] 1.0
[ 0.65161476  0.34838524] 0.0
[ 0.3957101  0.6042899] 1.0
[ 0.53249384  0.46750616] 1.0
[ 0.66096551  0.33903449] 0.0
[ 0.58721013  0.41278987] 1.0
[ 0.67694289  0.32305711] 0.0
[ 0.42297233  0.57702767] 1.0
[ 0.40520735  0.59479265] 1.0
[ 0.65934854  0.34065146] 0.0
[ 0.60871946  0.39128054] 0.0
[ 0.60626541  0.39373459] 1.0
[ 0.60599525  0.39400475] 1.0
[ 0.3863308  0.6136692] 0.0
[ 0.40928669  0.59071331] 0.0
[ 0.6577362  0.3422638] 1.0
[ 0.66559117  0.33440883] 0.0
[ 0.67453531  0.32546469] 1.0
[ 0.41578655  0.58421345] 0.0
[ 0.65471099  0.34528901] 0.0
[ 0.67190102  0.32809898] 0.0
[ 0.56307485  0.43692515] 0.0
[ 0.41070019  0.58929981] 1.0
[ 0.57505332  0.42494668] 0.0
[ 0.49710146  0.50289854] 0.0
[ 0.62215301  0.37784699] 0.0
[ 0.47513412  0.52486588] 1.0
[ 0.53347323  0.46652677] 0.0
[ 0.66609478  0.33390522] 1.0
[ 0.59487231  0.40512769] 1.0
[ 0.60617314  0.39382686] 1.0
[ 0.55588506  0.44411494] 0.0
[ 0.4947088  0.5052912] 0.0
[ 0.70053386  0.29946614] 0.0
[ 0.58282918  0.41717082] 1.0
[ 0.51399245  0.48600755] 1.0
[ 0.60375789  0.39624211] 0.0
[ 0.41986658  0.58013342] 1.0
[ 0.5809032  0.4190968] 1.0
[ 0.59077841  0.40922159] 1.0
[ 0.66325965  0.33674035] 1.0
[ 0.66773984  0.33226016] 1.0
[ 0.65802086  0.34197914] 1.0
[ 0.6692433  0.3307567] 0.0
[ 0.59618331  0.40381669] 0.0
[ 0.59227449  0.40772551] 0.0
[ 0.68940905  0.31059095] 0.0
[ 0.65409789  0.34590211] 1.0
[ 0.656959  0.343041] 0.0
[ 0.6828498  0.3171502] 0.0
[ 0.40495407  0.59504593] 0.0
[ 0.67398643  0.32601357] 1.0
[ 0.39463499  0.60536501] 1.0
[ 0.59128504  0.40871496] 1.0
[ 0.69223207  0.30776793] 0.0
[ 0.69163611  0.30836389] 1.0
[ 0.69685351  0.30314649] 0.0
[ 0.69969375  0.30030625] 0.0
[ 0.66697705  0.33302295] 0.0
[ 0.6110831  0.3889169] 0.0
[ 0.47161029  0.52838971] 1.0
[ 0.66544728  0.33455272] 0.0
[ 0.66747785  0.33252215] 0.0
[ 0.39825614  0.60174386] 0.0
[ 0.67293363  0.32706637] 0.0
[ 0.5897461  0.4102539] 1.0
[ 0.58203679  0.41796321] 0.0
[ 0.46192764  0.53807236] 0.0
[ 0.42261772  0.57738228] 0.0
[ 0.40996148  0.59003852] 1.0
[ 0.67708296  0.32291704] 1.0
[ 0.64758469  0.35241531] 1.0
[ 0.66333586  0.33666414] 1.0
[ 0.43722293  0.56277707] 1.0
[ 0.5423084  0.4576916] 0.0
[ 0.54547035  0.45452965] 0.0
[ 0.6509772  0.3490228] 0.0
[ 0.40468121  0.59531879] 0.0
[ 0.4329152  0.5670848] 0.0
[ 0.43096539  0.56903461] 0.0
[ 0.41592285  0.58407715] 1.0
[ 0.67326144  0.32673856] 0.0
[ 0.44420135  0.55579865] 0.0
[ 0.64768909  0.35231091] 0.0
[ 0.45005779  0.54994221] 1.0
[ 0.60187919  0.39812081] 0.0
[ 0.40016176  0.59983824] 1.0
[ 0.61418053  0.38581947] 1.0
[ 0.6545291  0.3454709] 0.0
[ 0.59743976  0.40256024] 1.0
[ 0.41411284  0.58588716] 1.0
[ 0.39894144  0.60105856] 1.0
[ 0.67795727  0.32204273] 0.0
[ 0.54275215  0.45724785] 1.0
[ 0.43033509  0.56966491] 1.0
[ 0.64890385  0.35109615] 1.0
[ 0.4309226  0.5690774] 0.0
[ 0.66826659  0.33173341] 0.0
[ 0.41804504  0.58195496] 1.0
[ 0.71184626  0.28815374] 0.0
[ 0.68507266  0.31492734] 0.0
[ 0.59991868  0.40008132] 0.0
[ 0.5285093  0.4714907] 0.0
[ 0.41030348  0.58969652] 0.0
[ 0.3963939  0.6036061] 1.0
[ 0.41655264  0.58344736] 1.0
[ 0.40928669  0.59071331] 1.0
[ 0.59828485  0.40171515] 1.0
[ 0.64143558  0.35856442] 1.0
[ 0.41534749  0.58465251] 1.0
[ 0.68207211  0.31792789] 0.0
[ 0.48957468  0.51042532] 1.0
[ 0.65612919  0.34387081] 1.0
[ 0.62110748  0.37889252] 1.0
[ 0.43935389  0.56064611] 0.0
[ 0.6672015  0.3327985] 0.0
[ 0.65601386  0.34398614] 0.0
[ 0.66555369  0.33444631] 0.0
[ 0.41287927  0.58712073] 1.0
[ 0.39958673  0.60041327] 0.0
[ 0.40610939  0.59389061] 1.0
[ 0.63296096  0.36703904] 0.0
[ 0.40907333  0.59092667] 1.0
[ 0.40087836  0.59912164] 1.0
[ 0.42253187  0.57746813] 1.0
[ 0.58832479  0.41167521] 1.0
[ 0.54486665  0.45513335] 0.0
[ 0.68247226  0.31752774] 0.0
[ 0.47048698  0.52951302] 0.0
[ 0.69812934  0.30187066] 1.0
[ 0.64039762  0.35960238] 0.0
[ 0.6731061  0.3268939] 0.0
[ 0.65220735  0.34779265] 1.0
[ 0.5550204  0.4449796] 1.0
[ 0.66300268  0.33699732] 0.0
[ 0.50365701  0.49634299] 1.0
[ 0.4141537  0.5858463] 1.0
[ 0.65650566  0.34349434] 0.0
[ 0.43640491  0.56359509] 1.0
[ 0.55698938  0.44301062] 1.0
[ 0.54279712  0.45720288] 1.0
[ 0.40502496  0.59497504] 1.0
[ 0.57155151  0.42844849] 0.0
[ 0.57263591  0.42736409] 1.0
[ 0.3821137  0.6178863] 0.0
[ 0.57551778  0.42448222] 0.0
[ 0.41327672  0.58672328] 0.0
[ 0.66597196  0.33402804] 0.0
[ 0.61354201  0.38645799] 0.0
[ 0.41443925  0.58556075] 1.0
[ 0.55821637  0.44178363] 1.0
[ 0.68844152  0.31155848] 0.0
[ 0.41855651  0.58144349] 0.0
[ 0.65395066  0.34604934] 0.0
[ 0.41019155  0.58980845] 0.0
[ 0.57486737  0.42513263] 1.0
[ 0.38658  0.61342] 1.0
[ 0.54668058  0.45331942] 0.0
[ 0.39951615  0.60048385] 1.0
[ 0.50874142  0.49125858] 0.0
[ 0.6465444  0.3534556] 1.0
[ 0.41622574  0.58377426] 0.0
[ 0.44019487  0.55980513] 0.0
[ 0.63999299  0.36000701] 0.0
[ 0.6673437  0.3326563] 0.0
[ 0.67126898  0.32873102] 0.0
[ 0.69458622  0.30541378] 1.0
[ 0.40900221  0.59099779] 0.0
[ 0.49805843  0.50194157] 1.0
[ 0.67802046  0.32197954] 0.0
[ 0.61941421  0.38058579] 1.0
[ 0.43874093  0.56125907] 1.0
[ 0.55322505  0.44677495] 1.0
[ 0.6741202  0.3258798] 0.0
[ 0.49861033  0.50138967] 1.0
[ 0.553066  0.446934] 0.0
[ 0.69809495  0.30190505] 1.0
[ 0.39578045  0.60421955] 0.0
[ 0.5150014  0.4849986] 1.0
[ 0.57864902  0.42135098] 0.0
[ 0.48284713  0.51715287] 0.0
[ 0.70485382  0.29514618] 0.0
[ 0.44390069  0.55609931] 0.0
[ 0.44456285  0.55543715] 1.0
[ 0.40810956  0.59189044] 1.0
[ 0.41746221  0.58253779] 0.0
[ 0.70308685  0.29691315] 0.0
[ 0.5574964  0.4425036] 0.0
[ 0.47783574  0.52216426] 0.0
[ 0.6740021  0.3259979] 0.0
[ 0.59855138  0.40144862] 0.0
[ 0.70251781  0.29748219] 0.0
[ 0.39685663  0.60314337] 1.0
[ 0.42421427  0.57578573] 1.0
[ 0.59884512  0.40115488] 0.0
[ 0.69391307  0.30608693] 0.0
[ 0.46716087  0.53283913] 0.0
[ 0.56716883  0.43283117] 1.0
[ 0.39252799  0.60747201] 0.0
[ 0.66302693  0.33697307] 0.0
[ 0.41604187  0.58395813] 0.0
[ 0.41571509  0.58428491] 1.0
[ 0.5348378  0.4651622] 1.0
[ 0.6081945  0.3918055] 0.0
[ 0.74401925  0.25598075] 0.0
[ 0.60490108  0.39509892] 0.0
[ 0.40466027  0.59533973] 1.0
[ 0.39965732  0.60034268] 1.0
[ 0.42045035  0.57954965] 1.0
[ 0.65461777  0.34538223] 0.0
[ 0.44601831  0.55398169] 1.0
[ 0.54946116  0.45053884] 1.0
[ 0.40791537  0.59208463] 0.0
[ 0.54815099  0.45184901] 0.0
[ 0.42589913  0.57410087] 1.0
[ 0.5543129  0.4456871] 1.0
[ 0.58856998  0.41143002] 0.0
[ 0.43412122  0.56587878] 0.0
[ 0.43320234  0.56679766] 1.0
[ 0.40831137  0.59168863] 0.0
[ 0.56346233  0.43653767] 1.0
[ 0.42070646  0.57929354] 1.0
[ 0.40701206  0.59298794] 1.0
[ 0.42096262  0.57903738] 0.0
[ 0.41190135  0.58809865] 0.0
[ 0.64242161  0.35757839] 1.0
[ 0.39270846  0.60729154] 0.0
[ 0.40675843  0.59324157] 1.0
[ 0.64642204  0.35357796] 0.0
[ 0.42414242  0.57585758] 1.0
[ 0.60766383  0.39233617] 1.0
[ 0.60625184  0.39374816] 1.0
[ 0.56003693  0.43996307] 1.0
[ 0.39735987  0.60264013] 0.0
[ 0.69814326  0.30185674] 0.0
[ 0.60600041  0.39399959] 0.0
[ 0.70537701  0.29462299] 0.0
[ 0.58561123  0.41438877] 0.0
[ 0.41585802  0.58414198] 1.0
[ 0.68703237  0.31296763] 1.0
[ 0.42708958  0.57291042] 1.0
[ 0.4026466  0.5973534] 0.0
[ 0.487767  0.512233] 0.0
[ 0.38992484  0.61007516] 1.0
[ 0.41062899  0.58937101] 1.0
[ 0.5936879  0.4063121] 1.0
[ 0.69359986  0.30640014] 0.0
[ 0.44936907  0.55063093] 1.0
[ 0.53024175  0.46975825] 0.0
[ 0.41132103  0.58867897] 0.0
[ 0.41248192  0.58751808] 1.0
[ 0.4329443  0.5670557] 1.0
[ 0.42699934  0.57300066] 0.0
[ 0.42714331  0.57285669] 1.0
[ 0.48390511  0.51609489] 0.0
[ 0.67225497  0.32774503] 0.0
[ 0.40787469  0.59212531] 0.0
[ 0.3885357  0.6114643] 0.0
[ 0.39367131  0.60632869] 1.0
[ 0.53161813  0.46838187] 1.0
[ 0.63860769  0.36139231] 1.0
[ 0.50361348  0.49638652] 0.0
[ 0.56300416  0.43699584] 1.0
[ 0.59873165  0.40126835] 1.0
[ 0.50930279  0.49069721] 1.0
[ 0.5741112  0.4258888] 0.0
[ 0.38569316  0.61430684] 1.0
[ 0.40113081  0.59886919] 0.0
[ 0.41786094  0.58213906] 1.0
[ 0.40965269  0.59034731] 1.0
[ 0.52448501  0.47551499] 1.0
[ 0.41190135  0.58809865] 1.0
[ 0.43085046  0.56914954] 1.0
[ 0.40603843  0.59396157] 1.0
[ 0.39635361  0.60364639] 0.0
[ 0.45359667  0.54640333] 1.0
[ 0.61389113  0.38610887] 0.0
[ 0.52317793  0.47682207] 0.0
[ 0.3997985  0.6002015] 1.0
[ 0.38487673  0.61512327] 1.0
[ 0.65024715  0.34975285] 0.0
[ 0.54114602  0.45885398] 0.0
[ 0.39220727  0.60779273] 0.0
[ 0.45292494  0.54707506] 0.0
[ 0.61202261  0.38797739] 0.0
[ 0.65051927  0.34948073] 1.0
[ 0.60350899  0.39649101] 0.0
[ 0.68616564  0.31383436] 1.0
[ 0.39442416  0.60557584] 1.0
[ 0.67225362  0.32774638] 1.0
[ 0.65386847  0.34613153] 1.0
[ 0.68103349  0.31896651] 1.0
[ 0.62282228  0.37717772] 1.0
[ 0.6965243  0.3034757] 0.0
[ 0.67880867  0.32119133] 0.0
[ 0.52215401  0.47784599] 0.0
[ 0.61591573  0.38408427] 0.0
[ 0.64207635  0.35792365] 1.0
[ 0.66127196  0.33872804] 1.0
[ 0.47312284  0.52687716] 0.0
[ 0.63605831  0.36394169] 1.0
[ 0.59603345  0.40396655] 0.0
[ 0.68804772  0.31195228] 0.0
[ 0.66771445  0.33228555] 0.0
[ 0.65250623  0.34749377] 0.0
[ 0.52035402  0.47964598] 0.0
[ 0.49841535  0.50158465] 0.0
[ 0.50147057  0.49852943] 0.0
[ 0.69016716  0.30983284] 0.0
[ 0.66347801  0.33652199] 1.0
[ 0.67112443  0.32887557] 0.0
[ 0.67854645  0.32145355] 0.0
[ 0.64863538  0.35136462] 0.0
[ 0.71476081  0.28523919] 0.0
[ 0.65664353  0.34335647] 0.0
[ 0.40106014  0.59893986] 1.0
[ 0.59893575  0.40106425] 1.0
[ 0.67812684  0.32187316] 1.0
[ 0.4710244  0.5289756] 0.0
[ 0.58227547  0.41772453] 0.0
[ 0.40329386  0.59670614] 0.0
[ 0.5632992  0.4367008] 0.0
[ 0.6643971  0.3356029] 0.0
[ 0.65109255  0.34890745] 0.0
[ 0.69811601  0.30188399] 0.0
[ 0.38406095  0.61593905] 1.0
[ 0.6718442  0.3281558] 1.0
[ 0.65721625  0.34278375] 0.0
[ 0.67086838  0.32913162] 0.0
[ 0.58832163  0.41167837] 1.0
[ 0.56733751  0.43266249] 0.0
[ 0.38512558  0.61487442] 1.0
[ 0.60978357  0.39021643] 1.0
[ 0.57923681  0.42076319] 0.0
[ 0.43320234  0.56679766] 1.0
[ 0.52707661  0.47292339] 0.0
[ 0.59514673  0.40485327] 0.0
[ 0.4086364  0.5913636] 0.0
[ 0.67308619  0.32691381] 0.0
[ 0.64365606  0.35634394] 0.0
[ 0.62413962  0.37586038] 0.0
[ 0.61354399  0.38645601] 0.0
[ 0.42096262  0.57903738] 0.0
[ 0.67496851  0.32503149] 1.0
[ 0.68635246  0.31364754] 0.0
[ 0.60352083  0.39647917] 0.0
[ 0.57561919  0.42438081] 0.0
[ 0.60071052  0.39928948] 0.0
[ 0.616995  0.383005] 1.0
[ 0.42203054  0.57796946] 1.0
[ 0.58973906  0.41026094] 0.0
[ 0.67472204  0.32527796] 0.0
[ 0.64995494  0.35004506] 1.0
[ 0.69826391  0.30173609] 0.0
[ 0.68395374  0.31604626] 0.0
[ 0.62911492  0.37088508] 1.0
[ 0.44082172  0.55917828] 0.0
[ 0.54945521  0.45054479] 0.0
[ 0.40375926  0.59624074] 1.0
[ 0.390495  0.609505] 0.0
[ 0.55554408  0.44445592] 1.0
[ 0.50458163  0.49541837] 1.0
[ 0.56400524  0.43599476] 0.0
[ 0.43235613  0.56764387] 1.0
[ 0.44781715  0.55218285] 0.0
[ 0.39056502  0.60943498] 1.0
[ 0.64815385  0.35184615] 1.0
[ 0.65452709  0.34547291] 1.0
[ 0.54432769  0.45567231] 1.0
[ 0.67206711  0.32793289] 0.0
[ 0.68319191  0.31680809] 1.0
[ 0.7017558  0.2982442] 0.0
[ 0.42498459  0.57501541] 1.0
[ 0.67547717  0.32452283] 0.0
[ 0.6820255  0.3179745] 0.0
[ 0.61568759  0.38431241] 1.0
[ 0.59255269  0.40744731] 0.0
[ 0.40805748  0.59194252] 1.0
[ 0.61746735  0.38253265] 1.0
[ 0.66509645  0.33490355] 0.0
[ 0.63773949  0.36226051] 1.0
[ 0.6571202  0.3428798] 1.0
[ 0.6398548  0.3601452] 1.0
[ 0.67348608  0.32651392] 1.0
[ 0.68820342  0.31179658] 1.0
[ 0.66424837  0.33575163] 1.0
[ 0.64926667  0.35073333] 0.0
[ 0.71255016  0.28744984] 1.0
[ 0.6717251  0.3282749] 1.0
[ 0.65935632  0.34064368] 1.0
[ 0.49696681  0.50303319] 1.0
[ 0.64925402  0.35074598] 0.0
[ 0.38796658  0.61203342] 0.0
[ 0.39138584  0.60861416] 1.0
[ 0.61852016  0.38147984] 0.0
[ 0.62625246  0.37374754] 1.0
[ 0.65467369  0.34532631] 0.0
[ 0.40347599  0.59652401] 0.0
[ 0.70016139  0.29983861] 0.0
[ 0.67425201  0.32574799] 0.0
[ 0.38658  0.61342] 1.0
[ 0.40433624  0.59566376] 1.0
[ 0.52032345  0.47967655] 1.0
[ 0.55569089  0.44430911] 0.0
[ 0.41128025  0.58871975] 0.0
[ 0.51275498  0.48724502] 1.0
[ 0.64991558  0.35008442] 0.0
[ 0.62065432  0.37934568] 0.0
[ 0.71184353  0.28815647] 0.0
[ 0.4201226  0.5798774] 1.0
[ 0.48119533  0.51880467] 0.0
[ 0.64028004  0.35971996] 0.0
[ 0.67521799  0.32478201] 1.0
[ 0.67107763  0.32892237] 1.0
[ 0.67952911  0.32047089] 1.0
[ 0.68462689  0.31537311] 0.0
[ 0.6880368  0.3119632] 1.0
[ 0.68416398  0.31583602] 0.0
[ 0.41418422  0.58581578] 0.0
[ 0.46579546  0.53420454] 1.0
[ 0.39868945  0.60131055] 1.0
[ 0.66339912  0.33660088] 1.0
[ 0.67183031  0.32816969] 0.0
[ 0.40896151  0.59103849] 0.0
[ 0.39933461  0.60066539] 0.0
[ 0.5106521  0.4893479] 0.0
[ 0.65400427  0.34599573] 1.0
[ 0.42129055  0.57870945] 1.0
[ 0.66722741  0.33277259] 0.0
[ 0.67351024  0.32648976] 0.0
[ 0.69077933  0.30922067] 0.0
[ 0.40120149  0.59879851] 1.0
[ 0.67659374  0.32340626] 1.0
[ 0.67114421  0.32885579] 0.0
[ 0.4176053  0.5823947] 0.0
[ 0.80105959  0.19894041] 0.0
[ 0.39843752  0.60156248] 1.0
[ 0.45418311  0.54581689] 0.0
[ 0.50722008  0.49277992] 1.0
[ 0.40747882  0.59252118] 1.0
[ 0.41229853  0.58770147] 1.0
[ 0.68743207  0.31256793] 1.0
[ 0.40816923  0.59183077] 1.0
[ 0.56574487  0.43425513] 0.0
[ 0.69724399  0.30275601] 0.0
[ 0.691736  0.308264] 1.0
[ 0.63208156  0.36791844] 1.0
[ 0.64784911  0.35215089] 1.0
[ 0.52383638  0.47616362] 0.0
[ 0.47300576  0.52699424] 0.0
[ 0.65263123  0.34736877] 0.0
[ 0.67920305  0.32079695] 0.0
[ 0.42271584  0.57728416] 1.0
[ 0.64034004  0.35965996] 0.0
[ 0.54911689  0.45088311] 1.0
[ 0.68124873  0.31875127] 1.0
[ 0.43412122  0.56587878] 0.0
[ 0.6605287  0.3394713] 0.0
[ 0.49586974  0.50413026] 1.0
[ 0.68264401  0.31735599] 0.0
[ 0.67726967  0.32273033] 1.0
[ 0.66207539  0.33792461] 0.0
[ 0.43164357  0.56835643] 0.0
[ 0.67766316  0.32233684] 0.0
[ 0.4328956  0.5671044] 0.0
[ 0.42643751  0.57356249] 1.0
[ 0.41565096  0.58434904] 1.0
[ 0.4075248  0.5924752] 0.0
[ 0.42575863  0.57424137] 1.0
[ 0.64648868  0.35351132] 1.0
[ 0.58594671  0.41405329] 0.0
[ 0.42148394  0.57851606] 1.0
[ 0.66938416  0.33061584] 0.0
[ 0.39524143  0.60475857] 1.0
[ 0.43963667  0.56036333] 0.0
[ 0.42525074  0.57474926] 0.0
[ 0.6612198  0.3387802] 0.0
[ 0.6152927  0.3847073] 0.0
[ 0.66447563  0.33552437] 0.0
[ 0.38066566  0.61933434] 1.0
[ 0.62783921  0.37216079] 0.0
[ 0.39563975  0.60436025] 1.0
[ 0.67817167  0.32182833] 0.0
[ 0.40214113  0.59785887] 1.0
[ 0.71324007  0.28675993] 0.0
[ 0.65300209  0.34699791] 0.0
[ 0.46041703  0.53958297] 0.0
[ 0.58786221  0.41213779] 1.0
[ 0.39442416  0.60557584] 0.0
[ 0.39786333  0.60213667] 0.0
[ 0.53867851  0.46132149] 0.0
[ 0.4168796  0.5831204] 1.0
[ 0.67353142  0.32646858] 0.0
[ 0.41139226  0.58860774] 0.0
[ 0.61186363  0.38813637] 0.0
[ 0.41727818  0.58272182] 0.0
[ 0.66282627  0.33717373] 0.0
[ 0.65722168  0.34277832] 1.0
[ 0.4117893  0.5882107] 0.0
[ 0.66578299  0.33421701] 1.0
[ 0.661475  0.338525] 0.0
[ 0.40842314  0.59157686] 0.0
[ 0.40062597  0.59937403] 0.0
[ 0.67553627  0.32446373] 1.0
[ 0.58985785  0.41014215] 0.0
[ 0.49264308  0.50735692] 1.0
[ 0.65276794  0.34723206] 0.0
[ 0.40650484  0.59349516] 1.0
[ 0.69497773  0.30502227] 1.0
[ 0.41848029  0.58151971] 1.0
[ 0.52138141  0.47861859] 1.0
[ 0.65891635  0.34108365] 0.0
[ 0.68092622  0.31907378] 1.0
[ 0.68965746  0.31034254] 0.0
[ 0.68320342  0.31679658] 0.0
[ 0.66161922  0.33838078] 1.0
[ 0.67074067  0.32925933] 1.0
[ 0.40657582  0.59342418] 1.0
[ 0.43721226  0.56278774] 1.0
[ 0.44089998  0.55910002] 0.0
[ 0.42655708  0.57344292] 1.0
[ 0.70064822  0.29935178] 1.0
[ 0.67833977  0.32166023] 1.0
[ 0.3980043  0.6019957] 0.0
[ 0.40740779  0.59259221] 0.0
[ 0.41462292  0.58537708] 1.0
[ 0.49636547  0.50363453] 0.0
[ 0.42622808  0.57377192] 1.0
[ 0.40784431  0.59215569] 1.0
[ 0.4147352  0.5852648] 1.0
[ 0.65042329  0.34957671] 1.0
[ 0.41132103  0.58867897] 0.0
[ 0.39520757  0.60479243] 1.0
[ 0.66435017  0.33564983] 1.0
[ 0.4044071  0.5955929] 0.0
[ 0.42564218  0.57435782] 1.0
[ 0.60720675  0.39279325] 1.0
[ 0.42030698  0.57969302] 0.0
[ 0.58214352  0.41785648] 1.0
[ 0.55086353  0.44913647] 0.0
[ 0.52320332  0.47679668] 0.0
[ 0.39220727  0.60779273] 0.0
[ 0.40080771  0.59919229] 1.0
[ 0.4841786  0.5158214] 1.0
[ 0.42290053  0.57709947] 0.0
[ 0.4201226  0.5798774] 0.0
[ 0.70393326  0.29606674] 0.0
[ 0.63677617  0.36322383] 1.0
[ 0.43935389  0.56064611] 0.0
[ 0.70519628  0.29480372] 1.0
[ 0.43817377  0.56182623] 1.0
[ 0.68755273  0.31244727] 0.0
[ 0.38764721  0.61235279] 1.0
[ 0.7034438  0.2965562] 1.0
[ 0.39811514  0.60188486] 0.0
[ 0.69194049  0.30805951] 0.0
[ 0.6864848  0.3135152] 1.0
[ 0.65682499  0.34317501] 1.0
[ 0.69549036  0.30450964] 0.0
[ 0.42850169  0.57149831] 1.0
[ 0.67618133  0.32381867] 0.0
[ 0.41942269  0.58057731] 0.0
[ 0.49031189  0.50968811] 1.0
[ 0.58640141  0.41359859] 0.0
[ 0.65524975  0.34475025] 0.0
[ 0.47399045  0.52600955] 0.0
[ 0.56660844  0.43339156] 0.0
[ 0.42968148  0.57031852] 1.0
[ 0.49441494  0.50558506] 0.0
[ 0.66140412  0.33859588] 1.0
[ 0.57849857  0.42150143] 0.0
[ 0.59968258  0.40031742] 0.0
[ 0.53380091  0.46619909] 0.0
[ 0.49670758  0.50329242] 0.0
[ 0.45048078  0.54951922] 0.0
[ 0.42767818  0.57232182] 1.0
[ 0.6122175  0.3877825] 0.0
[ 0.4236755  0.5763245] 1.0
[ 0.48258954  0.51741046] 0.0
[ 0.41599134  0.58400866] 1.0
[ 0.65505789  0.34494211] 0.0
[ 0.64910435  0.35089565] 0.0
[ 0.62771381  0.37228619] 0.0
[ 0.41360294  0.58639706] 1.0
[ 0.42873633  0.57126367] 1.0
[ 0.6464378  0.3535622] 0.0
[ 0.5468635  0.4531365] 0.0
[ 0.41030348  0.58969652] 1.0
[ 0.55772046  0.44227954] 1.0
[ 0.38204424  0.61795576] 1.0
[ 0.57787002  0.42212998] 1.0
[ 0.43686002  0.56313998] 1.0
[ 0.58516537  0.41483463] 0.0
[ 0.93329495  0.06670505] 0.0
[ 0.5991783  0.4008217] 0.0
[ 0.40214113  0.59785887] 1.0
[ 0.40239383  0.59760617] 1.0
[ 0.66466721  0.33533279] 1.0
[ 0.62606823  0.37393177] 0.0
[ 0.69100519  0.30899481] 0.0
[ 0.3886056  0.6113944] 0.0
[ 0.59646669  0.40353331] 1.0
[ 0.5805181  0.4194819] 1.0
[ 0.40239383  0.59760617] 1.0
[ 0.39621284  0.60378716] 1.0
[ 0.60880236  0.39119764] 0.0
[ 0.39703779  0.60296221] 1.0
[ 0.40098947  0.59901053] 0.0
[ 0.61990427  0.38009573] 0.0
[ 0.59929175  0.40070825] 0.0
[ 0.40267685  0.59732315] 0.0
[ 0.41734971  0.58265029] 0.0
[ 0.39908254  0.60091746] 1.0
[ 0.60446451  0.39553549] 1.0
[ 0.59224609  0.40775391] 0.0
[ 0.59818675  0.40181325] 1.0
[ 0.63405602  0.36594398] 0.0
[ 0.5405554  0.4594446] 0.0
[ 0.67887776  0.32112224] 0.0
[ 0.66893221  0.33106779] 0.0
[ 0.60546673  0.39453327] 1.0
[ 0.64053836  0.35946164] 1.0
[ 0.67065296  0.32934704] 1.0
[ 0.56579643  0.43420357] 0.0
[ 0.56501035  0.43498965] 1.0
[ 0.49929489  0.50070511] 1.0
[ 0.40066641  0.59933359] 1.0
[ 0.6384782  0.3615218] 1.0
[ 0.40578499  0.59421501] 1.0
[ 0.60870863  0.39129137] 0.0
[ 0.47984969  0.52015031] 0.0
[ 0.53483444  0.46516556] 0.0
[ 0.60626039  0.39373961] 0.0
[ 0.69054647  0.30945353] 0.0
[ 0.59158852  0.40841148] 0.0
[ 0.58712207  0.41287793] 1.0
[ 0.59348322  0.40651678] 1.0
[ 0.41972326  0.58027674] 0.0
[ 0.52292782  0.47707218] 0.0
[ 0.59274573  0.40725427] 1.0
[ 0.51682369  0.48317631] 1.0
[ 0.61041818  0.38958182] 0.0
[ 0.58081246  0.41918754] 0.0
[ 0.39653469  0.60346531] 1.0
